?primaryID	?secondaryID
Q18031742	Q7394603
Q18031752	Q7394697
Q18031757	Q7394983
Q18031773	Q7394885
Q18031775	Q7394886
Q18031801	Q7906485
Q18031806	Q7662032
Q18031810	Q7395285
Q14864204	Q16650838
Q14865134	Q20409554
Q18031815	Q15997181
Q18031819	Q9081192
Q18031825	Q7669238
Q18031829	Q7669243
Q18031838	Q7669323
Q18031851	Q7669555
Q18031859	Q7669664
Q18031869	Q7669681
Q18031873	Q7669675
Q18031923	Q5206874
Q18031942	Q15997190
Q18031954	Q7670081
Q18031956	Q7670084
Q18031962	Q7670097
Q18031968	Q1134413
Q18031969	Q7670152
Q18032017	Q7671621
Q18032023	Q7670730
Q18032047	Q7670890
Q18032049	Q7670892
Q18032062	Q15997220
Q14865372	Q18031536
Q14874257	Q30928581
Q14875866	Q18029048
Q14876140	Q24727177
Q14877701	Q18031530
Q14903763	Q17543993
Q14905142	Q12195452
Q18032070	Q7671015
Q18032084	Q7843259
Q18032087	Q8390522
Q18032087	Q18064591
Q18032091	Q7705860
Q18032215	Q5205709
Q18032235	Q7672579
Q18032236	Q7672592
Q18032250	Q6592986
Q18032254	Q7863823
Q18032289	Q5145897
Q18032295	Q7865506
Q18032297	Q7865572
Q18032297	Q109311273
Q18032305	Q7866399
Q18032309	Q2891562
Q18032313	Q7906514
Q18032329	Q3736441
Q18032347	Q5323189
Q18032350	Q6457131
Q18032361	Q7953611
Q18032368	Q7953604
Q18032376	Q2582425
Q18032412	Q7389921
Q18032424	Q8063185
Q18032427	Q15997290
Q18032438	Q8063160
Q18032454	Q8063201
Q18032455	Q15997292
Q18032469	Q8063228
Q18032509	Q8063154
Q18032510	Q7671359
Q18056531	Q15996625
Q18056532	Q5629474
Q18056620	Q7119673
Q18056784	Q1425730
Q18056807	Q1521399
Q18056824	Q1521731
Q18056894	Q1521805
Q18056899	Q1521743
Q18056940	Q1522856
Q18056941	Q1522077
Q18056954	Q1522850
Q18057024	Q1571566
Q18057115	Q1521244
Q18057329	Q15996647
Q18057332	Q1571493
Q18067178	Q20773761
Q18032597	Q7390844
Q18032616	Q4836617
Q18032638	Q6714254
Q18032644	Q6714419
Q18032658	Q7276318
Q18032663	Q4834675
Q18032663	Q7120436
Q18032669	Q5635946
Q18032699	Q5513652
Q18032702	Q15996965
Q18032706	Q6716600
Q18032709	Q5009467
Q17927867	Q5441915
Q17927874	Q5425481
Q17927986	Q5425468
Q17928418	Q5425540
Q17928565	Q5426017
Q17928742	Q5426940
Q17928764	Q1437342
Q17928793	Q5426960
Q17928864	Q5426569
Q17929016	Q4393898
Q17929412	Q21152030
Q17930787	Q5010286
Q18015280	Q5514623
Q18021531	Q5012784
Q18022062	Q5014375
Q18023109	Q3047123
Q18023142	Q390767
Q18023142	Q65167553
Q18024871	Q5427300
Q18024914	Q5427440
Q18024923	Q15996676
Q18024934	Q5512731
Q18025063	Q5512775
Q18025369	Q5512840
Q18025391	Q5512845
Q18025454	Q1353895
Q18025461	Q5512893
Q18025483	Q5512895
Q18025537	Q5512947
Q18025668	Q5513008
Q18025723	Q5513085
Q18025800	Q5513350
Q18026233	Q5513928
Q18026302	Q5514069
Q18026310	Q7622194
Q18026385	Q6459663
Q18026391	Q5514253
Q18026440	Q5514482
Q18026462	Q5514353
Q18026527	Q15996651
Q18026610	Q5514686
Q18026649	Q5514693
Q18026679	Q5514799
Q18026737	Q5629704
Q18026759	Q5629726
Q18026762	Q5628847
Q17853927	Q4836786
Q17853927	Q19776226
Q17853941	Q4836880
Q17853980	Q5007700
Q17854525	Q5008467
Q17854930	Q5008537
Q17855063	Q5008541
Q17855847	Q5008770
Q17855901	Q5049058
Q17856033	Q5009130
Q17857271	Q5009791
Q17859548	Q5323739
Q18055710	Q1571487
Q18056182	Q7275006
Q18029418	Q6717777
Q18029470	Q6718367
Q18029528	Q6718314
Q18029570	Q6720411
Q18029674	Q7671370
Q18029714	Q6720335
Q18029733	Q6720353
Q18029808	Q6720427
Q18029818	Q7120144
Q18029844	Q4044811
Q18029889	Q6953295
Q18029937	Q21152075
Q18048531	Q7119692
Q18048533	Q7390945
Q18048620	Q7389127
Q18048715	Q4653823
Q18048717	Q5007480
Q18048738	Q4653693
Q18048825	Q7671091
Q18048847	Q7120440
Q18048864	Q21152095
Q18048882	Q6715297
Q18049098	Q7072985
Q18049113	Q5007703
Q18049121	Q5514298
Q18049232	Q5514466
Q18049233	Q5514467
Q18049255	Q5013198
Q18049270	Q5010303
Q18049274	Q5050992
Q18049285	Q7393095
Q18049286	Q13566096
Q18049301	Q16252843
Q18049319	Q5420685
Q18039511	Q7671339
Q18039523	Q7390831
Q18039541	Q5007428
Q18039543	Q6714183
Q18039560	Q7670713
Q18039580	Q5011222
Q18039630	Q7118744
Q18039634	Q7118052
Q18039634	Q97971433
Q18039653	Q7072642
Q18039728	Q7119990
Q18039733	Q15996955
Q18039754	Q7072328
Q18039763	Q5324059
Q18039777	Q4420487
Q18039777	Q5324089
Q18039779	Q16988814
Q18039781	Q6327068
Q18039812	Q4044988
Q18039817	Q5204766
Q18039841	Q4653717
Q18047288	Q7669235
Q18047302	Q7669520
Q18047332	Q7394767
Q18047351	Q5974786
Q18047356	Q5014618
Q18047358	Q6336639
Q18047388	Q5007571
Q18041209	Q5198221
Q18041259	Q4836114
Q18041288	Q4835137
Q18041337	Q5013187
Q18041366	Q6716451
Q18041383	Q5014561
Q18051035	Q7389980
Q18051459	Q367762
Q18051473	Q5009810
Q18051492	Q5323489
Q18051788	Q7392473
Q18051866	Q16252258
Q18051990	Q21152016
Q18051997	Q7390084
Q18052115	Q3660703
Q18052219	Q5204197
Q18052295	Q6327391
Q17859698	Q5009834
Q17859714	Q6459798
Q17859848	Q4052498
Q17860541	Q5009960
Q17860880	Q5010019
Q17861086	Q5010199
Q17861379	Q5010284
Q17861672	Q5011080
Q17861750	Q617760
Q17861828	Q5011178
Q17861860	Q5011213
Q17861981	Q5011322
Q17861985	Q5011326
Q17861987	Q5011327
Q17862004	Q5012449
Q17862014	Q4653187
Q17862019	Q5012683
Q17862078	Q4498252
Q17907816	Q6934669
Q17907830	Q5198220
Q17908744	Q7390850
Q17908841	Q5013546
Q17908969	Q5013549
Q17909099	Q5013544
Q17909215	Q5013815
Q17909260	Q5013854
Q17909811	Q4036684
Q17911005	Q5014372
Q17911066	Q5014391
Q17911915	Q5014964
Q17912104	Q5014975
Q17912672	Q5204963
Q17912763	Q5204265
Q17912790	Q5204267
Q17912803	Q5204300
Q17913377	Q15996606
Q17913462	Q5204668
Q17913655	Q5204679
Q17913738	Q5204723
Q17913914	Q5204713
Q17913943	Q5204807
Q17913996	Q5205087
Q17914009	Q5205542
Q17914018	Q1626440
Q17914031	Q5205714
Q17914771	Q5206109
Q17914792	Q5206110
Q17914967	Q7671566
Q17915109	Q5206386
Q17915142	Q5514245
Q17915447	Q5322756
Q17916043	Q5322917
Q17916058	Q5322990
Q17916080	Q5323155
Q17916081	Q5323145
Q17916082	Q5323157
Q17916085	Q5323173
Q17916086	Q5323183
Q17916347	Q5323280
Q17916554	Q5323293
Q18026770	Q1363757
Q18026787	Q5628953
Q18026830	Q5629083
Q18026868	Q5629437
Q18026890	Q5629579
Q18026952	Q5630160
Q18027083	Q5635335
Q18027132	Q5635504
Q18027138	Q5635506
Q18027161	Q5635512
Q18027169	Q63292
Q18027191	Q5635526
Q18027202	Q5635521
Q18027230	Q796268
Q18027247	Q5635600
Q18047436	Q4653777
Q18047504	Q7395284
Q18047506	Q7669709
Q18047559	Q7907443
Q18047595	Q5008790
Q18047632	Q6714941
Q18047675	Q8063093
Q18047682	Q18390605
Q18047689	Q5514239
Q18047690	Q15996684
Q18047736	Q6459632
Q18047742	Q5514729
Q18047753	Q5009351
Q18047772	Q7671987
Q18047772	Q65162132
Q18047790	Q5971700
Q18047793	Q5424782
Q18047820	Q7121007
Q18047821	Q5628988
Q18047852	Q6458750
Q18047857	Q7669562
Q18047858	Q7119689
Q18047940	Q4653695
Q18047953	Q7276380
Q18047967	Q5629716
Q18047984	Q7118191
Q18048009	Q5424379
Q18048041	Q5013196
Q18048051	Q5205172
Q18041458	Q6717125
Q18041464	Q7118117
Q18041526	Q7073186
Q18041628	Q7276771
Q18041666	Q7670739
Q18041680	Q7866808
Q18041687	Q18298344
Q18041689	Q7394716
Q18041693	Q7865569
Q18041708	Q21152111
Q18041718	Q17089015
Q18041778	Q7948538
Q18041793	Q15996663
Q18041797	Q7394895
Q18041798	Q7119286
Q18041812	Q8063189
Q18041814	Q7390469
Q18041815	Q6330497
Q18041877	Q4835987
Q18041883	Q5974841
Q18041895	Q5007789
Q18041926	Q19904192
Q18041943	Q5629641
Q18041986	Q5205868
Q18041996	Q4654215
Q18042008	Q7907450
Q18042019	Q5009422
Q18042022	Q15997125
Q18042056	Q18349829
Q18042071	Q7671312
Q18042074	Q4651065
Q18042116	Q16800997
Q18042125	Q7670699
Q18042133	Q5512788
Q18042139	Q5514303
Q18042145	Q7865202
Q18042159	Q5014621
Q18042163	Q5205588
Q18042207	Q6955997
Q18042211	Q7118814
Q18042218	Q7118562
Q18042233	Q7118561
Q18052374	Q1425615
Q18052392	Q5427052
Q18052392	Q100400730
Q18052436	Q65121297
Q18029942	Q21152077
Q18029954	Q15996888
Q18030012	Q7277488
Q18030077	Q6953672
Q18030132	Q15996912
Q18030161	Q15996925
Q18030169	Q6954712
Q18030175	Q6954886
Q18030177	Q4044983
Q18030178	Q3180610
Q18030210	Q14565719
Q18030220	Q6955164
Q18030234	Q6955566
Q18030250	Q7072291
Q18030277	Q16252601
Q18030283	Q6593904
Q18030286	Q7072884
Q18030289	Q1522698
Q18030291	Q1522713
Q18030295	Q7072909
Q18030306	Q5012696
Q18030328	Q7117911
Q18030353	Q15996998
Q18030355	Q7118303
Q18030370	Q7118501
Q18030402	Q7118784
Q18030406	Q4046164
Q18030489	Q7119099
Q18030492	Q7119111
Q18030492	Q109312855
Q18030493	Q7119129
Q18030500	Q7200297
Q18030514	Q7119222
Q18030517	Q7119240
Q18030526	Q7389826
Q18030529	Q7389832
Q18030547	Q7119381
Q18030553	Q7119290
Q18030562	Q7119445
Q18030572	Q7119563
Q18030574	Q7119564
Q18030585	Q7119606
Q18030588	Q7119610
Q18030591	Q7119635
Q18030600	Q3773726
Q18030627	Q5420688
Q18030635	Q7863860
Q18030636	Q7389766
Q18030642	Q7119935
Q18030658	Q7119970
Q18030673	Q15997050
Q18030707	Q7120155
Q18030735	Q7120183
Q18030736	Q7120186
Q18030740	Q7130418
Q18030752	Q7120303
Q18030760	Q7120327
Q18030768	Q7120334
Q18030769	Q7120335
Q18030776	Q7120343
Q18030779	Q7251480
Q18030787	Q6714404
Q18030789	Q6714408
Q18030793	Q6714344
Q18030810	Q7249617
Q18039844	Q279607
Q18039845	Q15996900
Q18039867	Q7669388
Q18039882	Q21152036
Q18039885	Q7118780
Q18039907	Q7390860
Q18039927	Q5425861
Q18039947	Q5424361
Q18039968	Q5424727
Q18039993	Q7390146
Q18039997	Q6715268
Q18040008	Q21152047
Q18040012	Q8063002
Q18040018	Q7388943
Q18040027	Q7388742
Q18027293	Q5635795
Q18027301	Q5629472
Q18027445	Q4639605
Q18027507	Q15996674
Q18027637	Q15996679
Q18027715	Q5971005
Q18027827	Q5971738
Q18027858	Q6046966
Q18027898	Q5971760
Q18027905	Q5972058
Q18027910	Q5972072
Q18027961	Q5972436
Q18028020	Q4201955
Q18028022	Q4201956
Q18028067	Q5974886
Q18028115	Q6326999
Q18028130	Q16252387
Q18028133	Q6327001
Q18028147	Q16252410
Q18028153	Q6327035
Q18028173	Q3197291
Q18028196	Q3197290
Q18028290	Q6331057
Q18028301	Q15996736
Q18028304	Q6332786
Q18028343	Q6335721
Q18028363	Q7275771
Q18028401	Q6337190
Q18028452	Q6482000
Q18028466	Q6482004
Q18028531	Q6457782
Q18028560	Q6458653
Q18028609	Q6459059
Q18028621	Q15996760
Q18028659	Q907063
Q18028678	Q6459986
Q18028772	Q6714080
Q18028787	Q6714162
Q18028850	Q6714292
Q18028864	Q6714336
Q18028869	Q3841207
Q18028929	Q5011368
Q18028972	Q21152054
Q18029016	Q6715344
Q18029027	Q6714369
Q18029029	Q7275045
Q18029045	Q1762961
Q18029139	Q4812917
Q18029168	Q6716595
Q18029185	Q6716815
Q18029202	Q6716814
Q18029215	Q4284925
Q18029218	Q15996811
Q18029247	Q6717141
Q18029287	Q4650068
Q18048103	Q5512835
Q18048108	Q16988818
Q18048115	Q5424741
Q18048163	Q6327062
Q18048418	Q6459884
Q18046254	Q4044973
Q18046422	Q4652342
Q18046423	Q5426543
Q18046437	Q5629165
Q14906548	Q56316092
Q18032735	Q7118025
Q18032737	Q5514285
Q18032762	Q6716429
Q18032766	Q5007833
Q18032780	Q7866788
Q18032781	Q7866819
Q18032809	Q4650761
Q18032829	Q5629720
Q18032830	Q5629722
Q18032834	Q5629724
Q18032841	Q5629741
Q18032852	Q5629748
Q18032858	Q5629756
Q18032867	Q5629759
Q18032871	Q5629783
Q18032902	Q7392852
Q18032944	Q5014693
Q18032949	Q5426957
Q18032960	Q7392087
Q18032962	Q7072541
Q18032981	Q7120127
Q18032983	Q7120106
Q18033070	Q5204967
Q18033072	Q5204964
Q18033079	Q5011360
Q18033094	Q5424769
Q18033096	Q4835879
Q18033112	Q6333794
Q18033114	Q7118863
Q18033124	Q7120350
Q18033151	Q7120087
Q18033159	Q6955030
Q18033164	Q7276605
Q18033174	Q7072297
Q18033185	Q6955601
Q18033187	Q5204724
Q18033189	Q7670874
Q18033212	Q7389991
Q18033227	Q4834428
Q18033239	Q2850162
Q18033246	Q7391932
Q18033315	Q4650990
Q18033372	Q5205555
Q18033401	Q7119026
Q18033411	Q5013861
Q18033471	Q5010675
Q18033476	Q7023538
Q18033493	Q5009866
Q18033501	Q8063176
Q18033519	Q5013676
Q18033521	Q4653183
Q18033548	Q4834560
Q18033607	Q7119649
Q18033634	Q15996671
Q18033762	Q6714363
Q18033775	Q5009702
Q18033791	Q7120260
Q18040043	Q15996693
Q18040056	Q5323038
Q18040075	Q426246
Q18040077	Q5007534
Q18040080	Q5629465
Q18040087	Q6055397
Q18040087	Q7119605
Q18040111	Q5013881
Q18040122	Q7670723
Q18040143	Q7863788
Q18040166	Q5009812
Q18040176	Q8062999
Q18040261	Q4654848
Q18040280	Q5204725
Q18040282	Q7391937
Q18040284	Q4652910
Q18040285	Q4652912
Q18040288	Q6714176
Q18040295	Q7118677
Q18040302	Q7276399
Q18040373	Q5008441
Q18040383	Q7390476
Q18040399	Q4653828
Q18040406	Q5324154
Q18040422	Q4653917
Q18040470	Q5007478
Q18040471	Q7389929
Q18040485	Q7275822
Q18040486	Q7394896
Q18040487	Q5513500
Q18040508	Q6459980
Q18040516	Q7907447
Q18040537	Q7947357
Q18040542	Q7957411
Q18040546	Q5009801
Q18040611	Q21152105
Q18040657	Q6714715
Q18040683	Q5427394
Q18040691	Q5514292
Q18040712	Q6719070
Q18040917	Q5424377
Q18040951	Q5628814
Q18037610	Q5323125
Q18037629	Q7120119
Q18037632	Q7072984
Q18037656	Q6330664
Q18037659	Q5427245
Q18037666	Q7120429
Q18037684	Q7275829
Q18037717	Q6718493
Q18037734	Q5013292
Q18037737	Q4654213
Q18037739	Q15996813
Q18037770	Q7119956
Q18046510	Q5206160
Q18046533	Q15996917
Q18046535	Q16252221
Q18046536	Q18395910
Q18046581	Q7906634
Q18046597	Q2466880
Q18046603	Q5322833
Q18046606	Q6952350
Q18046618	Q5970862
Q18046640	Q5424663
Q18046660	Q7118017
Q18046672	Q5322976
Q18046683	Q5009951
Q18046693	Q7118816
Q18046695	Q7705979
Q18046752	Q7390883
Q18046835	Q7953612
Q18046836	Q8062954
Q18046845	Q1521174
Q18046867	Q1521565
Q18047022	Q66685906
Q18047026	Q5424384
Q18047039	Q4650849
Q18047052	Q6457290
Q18047054	Q5425840
Q18047092	Q6955563
Q18047094	Q18058920
Q18047096	Q4651000
Q18047097	Q4650997
Q18047116	Q6715287
Q18047183	Q5008445
Q18047194	Q7669151
Q18047195	Q6715632
Q18054260	Q7121034
Q18054359	Q5323859
Q18058756	Q1427037
Q18049502	Q1571609
Q18049530	Q15996838
Q18049583	Q7866424
Q18049611	Q6717528
Q18049611	Q109313496
Q18049616	Q5513559
Q18049663	Q4652309
Q18049666	Q4044970
Q18049799	Q1521026
Q18049813	Q1521691
Q18049820	Q15996765
Q18049862	Q5629785
Q18049868	Q1521677
Q18049869	Q1571510
Q18049873	Q1522846
Q18049881	Q18389782
Q18049909	Q5014396
Q18049950	Q15996613
Q18050073	Q15996630
Q18050153	Q5204476
Q18050364	Q5628783
Q18050514	Q7948540
Q18050606	Q4834403
Q18040976	Q7391911
Q18040981	Q5513069
Q18040997	Q7068233
Q18041128	Q6456839
Q18049334	Q15997280
Q18049359	Q1426378
Q18049375	Q1425856
Q18049405	Q1426545
Q18049409	Q1425995
Q18049421	Q1571600
Q18049437	Q6337178
Q18049446	Q5425460
Q18052504	Q7392640
Q18052521	Q5424360
Q18052529	Q6337154
Q18052595	Q7670759
Q18052596	Q4653361
Q18052623	Q268889
Q18052651	Q18343433
Q18052902	Q5205069
Q18052954	Q5636126
Q18053094	Q15996750
Q18053095	Q425793
Q18053107	Q1826912
Q18053134	Q21152020
Q18053156	Q7119612
Q18053192	Q5636127
Q18053321	Q5205048
Q18053337	Q1521709
Q18053340	Q1521475
Q18053382	Q1522651
Q18053385	Q1522102
Q18053391	Q1521779
Q18053397	Q1571215
Q18053403	Q1522187
Q18058597	Q1521943
Q18058606	Q1521185
Q18058694	Q1521152
Q18058700	Q1522050
Q18033800	Q4652965
Q18033826	Q7866795
Q18033850	Q7391117
Q18033857	Q5198266
Q18033876	Q5158333
Q18033883	Q5322562
Q18033931	Q5205547
Q18033935	Q7669564
Q18033963	Q7948545
Q18033965	Q6715279
Q18034001	Q5630996
Q18034011	Q4834429
Q18034012	Q5013165
Q18034013	Q7669665
Q18034023	Q7863850
Q18042559	Q5205971
Q18042617	Q7118122
Q18042648	Q5206317
Q18042674	Q8041671
Q18042716	Q7276655
Q18042784	Q4651010
Q18042797	Q19903789
Q18042857	Q7672555
Q18042863	Q7119670
Q18042865	Q5011313
Q18042867	Q5204364
Q18042889	Q7119853
Q18042903	Q5514089
Q18042944	Q7118937
Q18043012	Q6108689
Q18054699	Q5424394
Q18054787	Q18349527
Q18054797	Q5628813
Q18055124	Q7275026
Q18055426	Q20658334
Q18055435	Q21152015
Q18050646	Q1521767
Q18050650	Q1425643
Q18050671	Q21152012
Q18050743	Q1426581
Q18050764	Q5424355
Q18060045	Q18356442
Q18034037	Q6955211
Q18034049	Q5013288
Q18034057	Q5011459
Q18034069	Q7119033
Q18034070	Q7948549
Q18034076	Q5204717
Q18034080	Q5628938
Q18034107	Q1961178
Q18034143	Q6715289
Q18034267	Q5425535
Q18034304	Q4652152
Q18034310	Q4652151
Q18034317	Q15996784
Q18034325	Q7120730
Q18034338	Q4650996
Q18034340	Q5427388
Q18034355	Q4834550
Q18034357	Q4834548
Q18034369	Q7275030
Q18034386	Q5514728
Q18034387	Q4039106
Q18034402	Q7120280
Q18034409	Q7119440
Q18034424	Q6718508
Q18034516	Q6955608
Q18034523	Q4653712
Q18034525	Q15996683
Q18034553	Q5635837
Q18034561	Q5010309
Q18034615	Q4044984
Q18034627	Q5629176
Q18034649	Q6716594
Q18043040	Q15997037
Q18043100	Q8042411
Q18043139	Q6953111
Q18043144	Q15996929
Q18043149	Q5970864
Q18044260	Q7671590
Q18044270	Q7390232
Q18044352	Q6330490
Q18044490	Q5204844
Q18044658	Q5009648
Q18044800	Q5014553
Q18044939	Q6720378
Q18045016	Q5424387
Q18060543	Q7863909
Q18060570	Q1426519
Q18060597	Q6330465
Q15331314	Q18028885
Q15996546	Q18042481
Q15996561	Q18058849
Q15997047	Q18053653
Q17544238	Q15997269
Q17553105	Q11225596
Q17709587	Q4651019
Q17709763	Q4651073
Q17710284	Q10395729
Q17710289	Q4651119
Q17710289	Q10395731
Q17815635	Q4653189
Q17816417	Q4652129
Q17826316	Q4033035
Q17829061	Q6955580
Q17829489	Q4653274
Q17829489	Q92768260
Q17830554	Q647962
Q17830554	Q3331498
Q17831577	Q4653806
Q17832041	Q4795931
Q17832163	Q4653928
Q17833789	Q4654816
Q17833873	Q4654818
Q17833929	Q4654819
Q17834001	Q4654821
Q17835753	Q4654900
Q17838228	Q4835077
Q17847202	Q4835192
Q17848682	Q7120272
Q17849328	Q4835964
Q17849328	Q31173642
Q17850131	Q4836128
Q17853828	Q2927365
Q18034659	Q7275794
Q18034685	Q6717539
Q18034687	Q7670983
Q18034688	Q7389284
Q18034736	Q5010313
Q18034741	Q6330457
Q18034777	Q7670595
Q18034896	Q4653698
Q18034901	Q7073185
Q18034903	Q5013976
Q18034909	Q5635842
Q18034913	Q7866791
Q18034934	Q5635336
Q18034948	Q4650313
Q18034950	Q9097379
Q18034971	Q5011022
Q18034973	Q7118223
Q18034974	Q7670979
Q18034996	Q5013545
Q18035038	Q6330646
Q18035040	Q5629672
Q18035067	Q5433413
Q18035081	Q4654835
Q18035096	Q5013116
Q18035105	Q7670273
Q18035111	Q7120729
Q18035116	Q5205043
Q18035125	Q15997221
Q18035130	Q7072662
Q18035131	Q7120301
Q18035143	Q6952844
Q18035152	Q4653203
Q18035160	Q5693155
Q18035187	Q7388690
Q18035336	Q16987459
Q18035361	Q4834671
Q18035364	Q7670438
Q18035367	Q4038484
Q18035367	Q6133311
Q18035369	Q7670044
Q18035386	Q7670411
Q18035389	Q6714985
Q18035390	Q6459882
Q18035398	Q1116763
Q18035406	Q5007429
Q18035410	Q7670415
Q18035416	Q4654825
Q18035425	Q5008736
Q18035427	Q5013853
Q18035431	Q7395260
Q18035459	Q7119439
Q18035487	Q4653670
Q18035494	Q7390525
Q18035496	Q5009731
Q18035501	Q7669179
Q18035512	Q7391115
Q18035519	Q5009888
Q18035538	Q7119973
Q18035539	Q5975484
Q18035541	Q6717436
Q18035546	Q4654829
Q18035548	Q5512881
Q18035556	Q5970969
Q18035559	Q7389126
Q18035578	Q6330083
Q18035579	Q6330081
Q18035584	Q5014683
Q18035588	Q5014890
Q18035589	Q5008296
Q18035609	Q5513760
Q18035610	Q7277634
Q18035758	Q7119574
Q18035814	Q7119639
Q18035831	Q7390779
Q18035859	Q5427082
Q18035869	Q5008265
Q18035880	Q4652313
Q18035883	Q7672002
Q18035908	Q5425497
Q18035921	Q7274995
Q18035922	Q7120091
Q18035933	Q4836342
Q18035940	Q7394964
Q18035955	Q7275737
Q18035965	Q7120004
Q18036029	Q6327747
Q18036036	Q7275023
Q18036039	Q15996753
Q18036048	Q7276814
Q18036067	Q5013728
Q18036094	Q7863822
Q18036103	Q7671367
Q18036124	Q7277544
Q18036132	Q5323506
Q18036137	Q7276045
Q18036142	Q7389982
Q18036151	Q5009884
Q18036155	Q5205604
Q18036166	Q7120994
Q18036176	Q7392151
Q18036178	Q7120657
Q18036400	Q5427439
Q18055543	Q1521304
Q18036408	Q7671321
Q18036431	Q5514272
Q18036457	Q5014987
Q18036465	Q5013435
Q18036469	Q21152002
Q18036478	Q4650758
Q18036482	Q5512765
Q18036489	Q7672538
Q18036490	Q5512767
Q18036497	Q7277623
Q18036524	Q5013254
Q18045283	Q7390808
Q18045330	Q5323312
Q18045339	Q5628947
Q18045420	Q4652460
Q18045456	Q7118185
Q18045541	Q7119011
Q18045581	Q8042662
Q18045584	Q8063068
Q18045594	Q5008793
Q18045615	Q6716626
Q18045622	Q4650093
Q18045645	Q5971593
Q18045654	Q6717312
Q18045655	Q5629589
Q18045678	Q6717578
Q18045682	Q5014166
Q18045684	Q7671184
Q18045685	Q5013630
Q18045689	Q5012735
Q18045735	Q7118222
Q18045747	Q5007335
Q18045748	Q7277058
Q18045758	Q5323915
Q18045763	Q5204721
Q18045844	Q15996874
Q18045854	Q7865490
Q18045917	Q5013862
Q18045920	Q7073109
Q18045944	Q15996588
Q18045968	Q4652349
Q18045981	Q15996633
Q18046022	Q15996787
Q18046057	Q5973643
Q18036560	Q6717099
Q18036573	Q7277476
Q18036591	Q3574377
Q18036596	Q6714429
Q18036601	Q7447905
Q18036602	Q7275032
Q18036618	Q7117864
Q18036619	Q16252832
Q18036626	Q7118307
Q18036647	Q7276793
Q18036661	Q4654105
Q18036670	Q7866800
Q18036685	Q7391160
Q18036721	Q5973326
Q18036729	Q7275780
Q18036731	Q7392539
Q18036766	Q7119926
Q18036836	Q5323839
Q18036845	Q7391119
Q18036966	Q6715469
Q18036981	Q5014927
Q18036985	Q6715172
Q18036989	Q6330446
Q18037008	Q5424668
Q18037027	Q5013255
Q18037033	Q6330455
Q18037041	Q7389121
Q18037057	Q6332676
Q18037062	Q6459717
Q18037068	Q7391162
Q18037076	Q7863880
Q18037081	Q6953051
Q18037082	Q19596943
Q18037158	Q7390472
Q18037162	Q8063059
Q18037166	Q4035677
Q18037177	Q7276726
Q18037180	Q5010253
Q18037188	Q7389928
Q18037206	Q4836339
Q18037209	Q7389584
Q18037219	Q15997279
Q18037252	Q1426531
Q18037276	Q7391789
Q18037276	Q12235745
Q18037553	Q15996739
Q18037554	Q7392973
Q18037570	Q6459978
Q18037572	Q15997284
Q18046093	Q1522025
Q18046132	Q1425968
Q18061508	Q5009879
Q18061510	Q5636178
Q18061654	Q7389997
Q18062504	Q5426655
Q18062575	Q15693868
Q18269617	Q7572126
Q18053418	Q18344455
Q18053494	Q5514200
Q18053504	Q15996730
Q18053518	Q21152044
Q18053555	Q16252217
Q18053564	Q5514307
Q18053566	Q7390861
Q17916791	Q5323604
Q17916818	Q5323695
Q17916981	Q5323911
Q17917132	Q950100
Q17917132	Q5816230
Q17917256	Q4889741
Q17917387	Q5324740
Q17917471	Q5324026
Q17917639	Q5324457
Q17917642	Q5324478
Q17917694	Q5324711
Q17917762	Q5324751
Q17918564	Q5424196
Q17927056	Q5424416
Q17927359	Q4836284
Q17927578	Q5424646
Q17927753	Q16945495
Q17927758	Q5424724
Q17927782	Q5424731
Q18037772	Q8063215
Q18037787	Q7670703
Q18037796	Q5140878
Q18037804	Q7392099
Q18037845	Q7670444
Q18037874	Q5424375
Q18037904	Q18467288
Q18037931	Q4652987
Q18038019	Q7119942
Q18038116	Q7950853
Q18038208	Q5424674
Q18038219	Q15996559
Q18038236	Q1522799
Q18038249	Q1522209
Q18038268	Q5425371
Q18038279	Q5323153
Q18038299	Q7276672
Q18038380	Q5628987
Q18038551	Q6327165
Q18038564	Q4650487
Q18038565	Q15996948
Q18038602	Q6327122
Q18038603	Q7671278
Q18038608	Q15996583
Q18038642	Q5205518
Q18038672	Q5425759
Q18038698	Q7390328
Q18038721	Q7672004
Q18038724	Q5513967
Q18038733	Q4835080
Q18038740	Q5008107
Q18038799	Q6327125
Q18058088	Q15996801
Q18058246	Q5204676
Q18058430	Q5629782
Q18058473	Q21152065
Q14910010	Q2858428
Q14913261	Q18031511
Q18042263	Q7118553
Q18042297	Q7118542
Q18042301	Q7251901
Q18042319	Q4652980
Q18042329	Q16252233
Q18042343	Q7670785
Q18042350	Q6459871
Q18042379	Q116460
Q18042421	Q4654033
Q18042430	Q15997214
Q18042447	Q19598683
Q18042555	Q15997246
Q18053596	Q5204811
Q18053597	Q5204812
Q18053658	Q7394739
Q18053726	Q4836457
Q18053778	Q7669166
Q18053792	Q6459869
Q18053833	Q1521489
Q18053841	Q7120966
Q18053901	Q7390079
Q18053916	Q12747049
Q18053953	Q7669363
Q18054023	Q5204262
Q18054030	Q1522218
Q18054056	Q6716474
Q18054059	Q1521604
Q18054077	Q1522082
Q18054176	Q21152007
Q18261926	Q5424480
Q18250396	Q5323871
Q18252674	Q6954787
Q18300885	Q19903164
